site,station_nm,lat,lon,state,reason,wtemp_cov,flow_cov,wtemp_cov_test,flow_cov_test
09169500,"DOLORES RIVER AT BEDROCK, CO",38.3102675,-108.8853805,CO,no NWIS WTEMP+FLOW,,,,
09534000,YUMA MAIN DRAIN ABOVE ARIZONA-SONORA BOUNDARY,32.48758333,-114.7896667,AZ,no NWIS WTEMP+FLOW,,,,
453027122400000,"WILLAMETTE RIVER BLW HOLGATE CHANNEL, PORTLAND, OR",45.507481,-122.666614,OR,no NWIS WTEMP+FLOW,,,,
040872118,"ROOT RIVER AT WEST ALLIS, WI",42.9939722,-88.0606944,WI,no NWIS WTEMP+FLOW,,,,
05582000,"SALT CREEK NEAR GREENVIEW, IL",40.13185556,-89.7357139,IL,no NWIS WTEMP+FLOW,,,,
14197900,"WILLAMETTE RIVER AT NEWBERG, OR",45.2845625,-122.9614893,OR,low blind-test-period coverage,0.826,1.0,0.0,1.0
02335353,"CHATTAHOOCHEE R 0.09 MI DS GA140, ALPHARETTA, GA",33.9732222,-84.26425,GA,no NWIS WTEMP+FLOW,,,,
09306700,WHITE R BLW ASPHALT WASH NR WATSON UT,39.9255223,-109.2923418,UT,no NWIS WTEMP+FLOW,,,,
05418500,"Maquoketa River near Maquoketa, IA",42.08335278,-90.6329167,IA,no NWIS WTEMP+FLOW,,,,
13090000,SNAKE RIVER NR KIMBERLY ID,42.5908333,-114.3602778,ID,no NWIS WTEMP+FLOW,,,,
03297900,"FLOYDS FORK NEAR PEWEE VALLEY, KY",38.28534776,-85.4674592,KY,low full-period coverage,0.409,1.0,0.77,1.0
07152500,"Arkansas River at Ralston, OK",36.50421677,-96.7283672,OK,no NWIS WTEMP+FLOW,,,,
13316500,LITTLE SALMON RIVER AT RIGGINS ID,45.41305556,-116.3252778,ID,no NWIS WTEMP+FLOW,,,,
05381381,"PIGEON CR BELOW PIGEON CR FLOWAGE NR MILLSTON, WI",44.21107316,-90.6151347,WI,no NWIS WTEMP+FLOW,,,,
11446700,AMERICAN R A WILLIAM B POND PARK A CARMICHAEL CA,38.59129436,-121.3327288,CA,no NWIS WTEMP+FLOW,,,,
05564190,"MACKINAW RIVER AT 3400E NEAR COLFAX, IL",40.5573333,-88.6103056,IL,no NWIS WTEMP+FLOW,,,,
01467359,North Branch Big Timber Creek at Glendora NJ,39.83444444,-75.0669444,NJ,no NWIS WTEMP+FLOW,,,,
02041650,"APPOMATTOX RIVER AT MATOACA, VA",37.2251505,-77.475263,VA,no NWIS WTEMP+FLOW,,,,
13336900,FISH CREEK NR LOWELL ID,46.3333333,-115.3483333,ID,no NWIS WTEMP+FLOW,,,,
07311900,"Wichita Rv nr Seymour, TX",33.70036966,-99.3886905,TX,low full-period coverage,0.474,1.0,0.0,1.0
14312000,"SOUTH UMPQUA RIVER NEAR BROCKWAY, OR",43.13317169,-123.3984053,OR,no NWIS WTEMP+FLOW,,,,
0209651815,"BRANCH CREEK AT NC 54 NR GRAHAM, NC",36.0583333,-79.3783333,NC,no NWIS WTEMP+FLOW,,,,
04161820,"CLINTON RIVER AT STERLING HEIGHTS, MI",42.6144781,-83.02659329,MI,no NWIS WTEMP+FLOW,,,,
403135095431201,"Kansas Chute Upstream, Nebr.",40.5219722,-95.7237972,NE,no NWIS WTEMP+FLOW,,,,
01600000,"NORTH BRANCH POTOMAC RIVER AT PINTO, MD",39.56680556,-78.8395556,WV,no NWIS WTEMP+FLOW,,,,
02198820,"ABERCORN CREEK AT MOUTH NEAR SAVANNAH, GA",32.24916667,-81.1536111,GA,no NWIS WTEMP+FLOW,,,,
02107571,"CAPE FEAR RIVER NEAR NAVASSA, NC",34.28405814,-77.9963792,NC,no NWIS WTEMP+FLOW,,,,
254838080155301,"MIAMI CANAL UPSTREAM OF S-26 AT MIAMI, FL",25.8106,-80.2648,FL,no NWIS WTEMP+FLOW,,,,
395706105485201,FRASER RIVER ABOVE ST. LOUIS CREEK (FR1) AT FRASER,39.9516222,-105.8145361,CO,no NWIS WTEMP+FLOW,,,,
14185865,"QUARTZVILLE CREEK BLW GALENA CREEK NR CASCADIA, OR",44.58105556,-122.335,OR,no NWIS WTEMP+FLOW,,,,
02397880,"CHATTOOGA RIVER AT TRION, GA",34.56230626,-85.3352343,GA,no NWIS WTEMP+FLOW,,,,
01031500,"Piscataquis River near Dover-Foxcroft, Maine",45.175,-69.3147222,ME,low full-period coverage,0.247,1.0,0.0,1.0
0207635085,"CHERRYSTONE CK BELOW NR CO RD 1444 NR CHATHAM, VA",36.808411,-79.362739,VA,no NWIS WTEMP+FLOW,,,,
291841083070800,"EAST PASS SUWANNEE RIVER NEAR SUWANNEE, FL",29.31162833,-83.118738,FL,no NWIS WTEMP+FLOW,,,,
03219500,Scioto River near Prospect OH,40.4195042,-83.1971372,OH,low blind-test-period coverage,0.716,1.0,0.7,1.0
01466088,NB Mount Misery Brook at Mount Misery NJ,39.91819444,-74.5084722,NJ,no NWIS WTEMP+FLOW,,,,
02322500,"SANTA FE RIVER NEAR FORT WHITE, FLA.",29.84884769,-82.7151204,FL,low full-period coverage,0.354,1.0,0.988,1.0
421401121480900,LINK RIVER DAM,42.2336111,-121.8025,OR,no NWIS WTEMP+FLOW,,,,
09522005,"COLORADO RIVER BELOW COOPER WASTEWAY NEAR YUMA, AZ",32.7122222,-114.7222222,AZ,no NWIS WTEMP+FLOW,,,,
08062500,"Trinity Rv nr Rosser, TX",32.42652988,-96.4630415,TX,low blind-test-period coverage,0.897,1.0,0.696,1.0
02389150,"ETOWAH RIVER AT GA 9, NEAR DAWSONVILLE, GA",34.3575833,-84.1135833,GA,low full-period coverage,0.156,1.0,0.948,1.0
053793306,"TRAVERSE VALLEY CREEK S. TRIB. NR INDEPENDENCE, WI",44.39552038,-91.5537666,WI,low full-period coverage,0.15,0.183,0.0,0.0
10336780,"TROUT CK NR TAHOE VALLEY, CA",38.9199077,-119.9724036,CA,low full-period coverage,0.405,1.0,0.926,1.0
10246835,"BIG WARM SPGS NR DUCKWATER, NV",38.95019444,-115.7032778,NV,no NWIS WTEMP+FLOW,,,,
01466100,Mount Misery Brook at Upton NJ,39.92888889,-74.5311111,NJ,no NWIS WTEMP+FLOW,,,,
253047080555600,UPSTREAM BROAD RIVER NEAR EVERGLADES CITY FL,25.50129167,-80.9322222,FL,no NWIS WTEMP+FLOW,,,,
02296222,LITTLE CHARLEY BOWLEGS C AB CT NEAR SEBRING FL,27.4780935,-81.5567431,FL,no NWIS WTEMP+FLOW,,,,
01379790,Green Pond Brook at Wharton NJ,40.91777778,-74.5836111,NJ,no NWIS WTEMP+FLOW,,,,
255300080370001,"SITE 69 IN CONSERVATION AREA 3B NR COOPERTOWN, FL",25.90660833,-80.58876389,FL,no NWIS WTEMP+FLOW,,,,
11173575,ALAMEDA C BL WELCH C NR SUNOL CA,37.5404908,-121.856345,CA,low full-period coverage,0.458,1.0,0.902,1.0
14162400,"MCKENZIE RIVER AT FINN ROCK, OR",44.12818136,-122.3803393,OR,no NWIS WTEMP+FLOW,,,,
01455045,Lopatcong Creek at Uniontown NJ,40.72113889,-75.1441111,NJ,no NWIS WTEMP+FLOW,,,,
05288500,"MISSISSIPPI RIVER AT HWY 610 IN BROOKLYN PARK, MN",45.128992,-93.298705,MN,no NWIS WTEMP+FLOW,,,,
03041500,"Conemaugh River at Seward, PA",40.4192377,-79.0261404,PA,low full-period coverage,0.445,1.0,0.858,1.0
05573540,"SANGAMON RIVER AT ROUTE 48 AT DECATUR, IL",39.8311111,-88.9763889,IL,no NWIS WTEMP+FLOW,,,,
11391000,SACRAMENTO R A KNIGHTS LANDING CA,38.80295697,-121.7163526,CA,no NWIS WTEMP+FLOW,,,,
11073495,CUCAMONGA C NR MIRA LOMA CA,33.9827912,-117.5994966,CA,no NWIS WTEMP+FLOW,,,,
11481000,MAD R NR ARCATA CA,40.9098217,-124.06058,CA,no NWIS WTEMP+FLOW,,,,
264006081534400,"HANCOCK CREEK AT PONDELLA ROAD, NORTH FT MYERS, FL",26.66695833,-81.89643889,FL,no NWIS WTEMP+FLOW,,,,
14171000,"MARYS RIVER NEAR PHILOMATH, OR",44.525,-123.334,OR,no NWIS WTEMP+FLOW,,,,
10312180,"CARSON LAKE DRAIN ABV CARSON LAKE NR FALLON, NV",39.3432525,-118.7443152,NV,no NWIS WTEMP+FLOW,,,,
021720816,"DORCHESTER CREEK NEAR COOKE CROSSROADS, SC",32.95239446,-80.1700934,SC,no NWIS WTEMP+FLOW,,,,
02172081,"ASHLEY RIVER AT COOKE CROSSROADS, SC",32.95878299,-80.2009279,SC,no NWIS WTEMP+FLOW,,,,
11237000,BIG C BL HUNTINGTON LK CA,37.2213341,-119.2126217,CA,no NWIS WTEMP+FLOW,,,,
03527000,"CLINCH RIVER AT SPEERS FERRY, VA",36.64870849,-82.7504384,VA,no NWIS WTEMP+FLOW,,,,
06909000,"Missouri River at Boonville, MO",38.980306,-92.7454638,MO,low full-period coverage,0.163,1.0,0.0,1.0
0134277121,HONNEDAGA LAKE TRIBUTARY NO. 5 AT FOREST LODGE NY,43.51430556,-74.7988611,NY,low full-period coverage,0.29,0.334,0.0,0.0
06893100,"BLUE R AT KENNETH RD, OVERLAND PARK, KS",38.8422222,-94.6122222,KS,low full-period coverage,0.396,1.0,0.0,1.0
040871478,"WILSON PARK CREEK AT 6TH ST. AT MILWAUKEE, WI",42.96279324,-87.918695,WI,no NWIS WTEMP+FLOW,,,,
12301300,Tobacco River near Eureka MT,48.89359167,-115.0878528,MT,no NWIS WTEMP+FLOW,,,,
01473470,"Stony Creek at Sterigere Street at Norristown, PA",40.12733007,-75.3449047,PA,low full-period coverage,0.036,0.067,0.268,0.501
03292480,"LITTLE GOOSE CREEK NEAR HARRODS CREEK, KY",38.3127635,-85.6261558,KY,low full-period coverage,0.476,0.995,0.992,1.0
02026000,"JAMES RIVER AT BENT CREEK, VA",37.5362539,-78.8294611,VA,low full-period coverage,0.114,1.0,0.0,1.0
01417000,EAST BRANCH DELAWARE RIVER AT DOWNSVILLE NY,42.07502778,-74.97627778,NY,low full-period coverage,0.098,1.0,0.737,1.0
03529500,"POWELL RIVER AT BIG STONE GAP, VA",36.86898536,-82.7754387,VA,no NWIS WTEMP+FLOW,,,,
02043410,"NORTHWEST RIVER ABOVE MOUTH NEAR MOYOCK, NC",36.5122222,-76.0866667,NC,low full-period coverage,0.078,0.102,0.0,0.0
02048000,"BLACKWATER RIVER AT ZUNI, VA",36.8682054,-76.83495948,VA,no NWIS WTEMP+FLOW,,,,
01379500,Passaic River near Chatham NJ,40.7261111,-74.3897222,NJ,no NWIS WTEMP+FLOW,,,,
09014050,"GRAND LAKE OUTLET BLW CHIPMUNK LN AT GRAND LK, CO",40.2461111,-105.8288333,CO,low full-period coverage,0.574,0.571,0.501,0.663
09361500,"ANIMAS RIVER AT DURANGO, CO",37.279167,-107.879722,CO,low full-period coverage,0.294,1.0,0.833,1.0
07288280,"BIG SUNFLOWER RIVER NR MERIGOLD, MS",33.8325,-90.67,MS,low full-period coverage,0.477,0.999,0.985,0.997
02198920,"SAVANNAH RIVER AT GA 25, AT PORT WENTWORTH, GA",32.16533333,-81.1549167,GA,no NWIS WTEMP+FLOW,,,,
10350500,"TRUCKEE RV AT CLARK, NV",39.565453,-119.486186,NV,no NWIS WTEMP+FLOW,,,,
12039517,"QUINAULT R BLW RAILROAD CR (3A) NR NEILTON, WA",47.34088889,-124.2105,WA,no NWIS WTEMP+FLOW,,,,
11022500,SAN DIEGO R NR SANTEE CA,32.82477143,-117.0555858,CA,no NWIS WTEMP+FLOW,,,,
073802273,"Bayou Francois at Hwy 61 Near Gonzales, LA",30.2274186,-90.8995425,LA,no NWIS WTEMP+FLOW,,,,
02065500,"CUB CREEK AT PHENIX, VA",37.0793112,-78.7636178,VA,low full-period coverage,0.033,1.0,0.0,1.0
12505450,"GRANGER DRAIN AT GRANGER, WA",46.34346299,-120.186995,WA,no NWIS WTEMP+FLOW,,,,
07056515,"Bear Creek near Silver Hill, AR",35.94,-92.7133333,AR,low blind-test-period coverage,0.632,1.0,0.0,1.0
14206339,"ROCK CREEK ABOVE BETHANY LAKE, NEAR BETHANY, OR",45.55696389,-122.8752222,OR,no NWIS WTEMP+FLOW,,,,
381421095451600,"JOHN REDMOND RE OUTFLOW S OF OTTUMWA, KS",38.23926944,-95.7544861,KS,no NWIS WTEMP+FLOW,,,,
09306175,"BLACK SULPHUR CREEK NEAR RIO BLANCO, CO.",39.8713615,-108.287587,CO,no NWIS WTEMP+FLOW,,,,
03414002,"CUMBERLAND RIVER AT LONG BOTTOM NEAR ROWENA, KY",36.88405556,-85.12963889,KY,no NWIS WTEMP+FLOW,,,,
03187500,"CRANBERRY RIVER NEAR RICHWOOD, WV",38.2953903,-80.5264749,WV,no NWIS WTEMP+FLOW,,,,
03207800,"LEVISA FORK AT BIG ROCK, VA",37.35371995,-82.1956935,VA,no NWIS WTEMP+FLOW,,,,
10337500,TRUCKEE R A TAHOE CITY CA,39.16627309,-120.1443373,CA,no NWIS WTEMP+FLOW,,,,
11212260,CROSS C A KANSAS AVE NR HANFORD CA,36.211,-119.568636,CA,no NWIS WTEMP+FLOW,,,,
421209121463001,KLAMATH RIVER AT RAILROAD BRIDGE - BOTTOM,42.2025,-121.775,OR,no NWIS WTEMP+FLOW,,,,
421330121474700,LINK RIVER ABOVE EASTSIDE POWERHOUSE,42.22502778,-121.7964722,OR,no NWIS WTEMP+FLOW,,,,
02162035,"BROAD RIVER NEAR COLUMBIA, SC",34.0483333,-81.0733333,SC,low full-period coverage,0.624,0.62,0.986,1.0
11464500,DRY C NR CLOVERDALE CA,38.74963216,-123.0922252,CA,no NWIS WTEMP+FLOW,,,,
02454000,LOST CREEK NEAR OAKMAN AL,33.76399789,-87.3583383,AL,no NWIS WTEMP+FLOW,,,,
11446980,AMERICAN R BL WATT AVE BRDG NR CARMICHAEL CA,38.5671281,-121.3882857,CA,no NWIS WTEMP+FLOW,,,,
08162000,"Colorado Rv at Wharton, TX",29.30913668,-96.1038482,TX,no NWIS WTEMP+FLOW,,,,
12166000,"BOULDER RIVER NEAR OSO, WA",48.27760727,-121.780411,WA,no NWIS WTEMP+FLOW,,,,
271929080195900,"ST LUCIE RIVER AT PRIMA VISTA RD, PT ST LUCIE, FL",27.3250433,-80.3328279,FL,no NWIS WTEMP+FLOW,,,,
11278400,CHERRY C BL DION R HOLM PH NR MATHER CA,37.890186,-119.9698706,CA,no NWIS WTEMP+FLOW,,,,
01668000,"RAPPAHANNOCK RIVER NEAR FREDERICKSBURG, VA",38.30846178,-77.52915268,VA,no NWIS WTEMP+FLOW,,,,
453250122494501,BRONSON CREEK ABOVE NW KAISER RD,45.5473472,-122.8291417,OR,no NWIS WTEMP+FLOW,,,,
05536995,"CHICAGO SANITARY AND SHIP CANAL AT ROMEOVILLE, IL",41.64,-88.0599722,IL,no NWIS WTEMP+FLOW,,,,
09306042,"PICEANCE CREEK TRIBUTARY NEAR RIO BLANCO, CO.",39.8335843,-108.2206398,CO,no NWIS WTEMP+FLOW,,,,
05406460,"BLACK EARTH CREEK AT CROSS PLAINS, WI",43.11054978,-89.6456776,WI,no NWIS WTEMP+FLOW,,,,
09250600,"WILSON CREEK NEAR AXIAL, CO.",40.31552815,-107.7978495,CO,no NWIS WTEMP+FLOW,,,,
01571774,"Lorberry Creek, Site E2-0, at Lorberry, PA",40.5922222,-76.4394444,PA,no NWIS WTEMP+FLOW,,,,
07099971,"ARKANSAS RIVER BELOW MOFFAT STREET AT PUEBLO, CO",38.253275,-104.6028778,CO,no NWIS WTEMP+FLOW,,,,
08076005,"Greens Bayou Trib at Smith Rd nr Houston, TX",29.93055556,-95.2875,TX,no NWIS WTEMP+FLOW,,,,
07280550,"North Fork Tillatoba Cr @ Hwy 35 nr Charleston, MS",34.00880556,-90.0688333,MS,no NWIS WTEMP+FLOW,,,,
02176735,"MAY RIVER BELOW BRIGHTON BEACH, SC",32.21305556,-80.8333333,SC,no NWIS WTEMP+FLOW,,,,
08169000,"Comal Rv at New Braunfels, TX",29.70640833,-98.1222083,TX,no NWIS WTEMP+FLOW,,,,
11458000,NAPA R NR NAPA CA,38.36821248,-122.3032719,CA,low full-period coverage,0.026,1.0,0.0,1.0
01573710,"Conewago Creek near Falmouth, PA",40.14930556,-76.68775,PA,low full-period coverage,0.629,0.637,0.995,1.0
0214267602,"CATAWBA RIVER DNSTRM DECK MTN IS DAM NR MTN IS, NC",35.33400556,-80.9864083,NC,no NWIS WTEMP+FLOW,,,,
073802511,"Barataria Waterway at Mud Lake S of Lafitte, LA",29.4742722,-90.0066056,LA,no NWIS WTEMP+FLOW,,,,
11342000,SACRAMENTO R A DELTA CA,40.93959397,-122.4172351,CA,no NWIS WTEMP+FLOW,,,,
05061500,"SOUTH BRANCH BUFFALO RIVER AT SABIN, MN",46.77566,-96.627747,MN,no NWIS WTEMP+FLOW,,,,
06288500,Bighorn River near Hardin MT,45.72937778,-107.5810389,MT,no NWIS WTEMP+FLOW,,,,
021968385,"BUTLER CR BELOW BUTLER CR RSVR AT FORT GORDON, GA",33.42509167,-82.09873889,GA,no NWIS WTEMP+FLOW,,,,
01394500,Rahway River near Springfield NJ,40.6875,-74.3116667,NJ,no NWIS WTEMP+FLOW,,,,
14335072,"ROGUE R AT COLE M RIVERS F HATCHERY NR MCLEOD, OR",42.6658333,-122.6863889,OR,low full-period coverage,0.558,0.603,1.0,1.0
453845121562000,"COLUMBIA RIVER AT BONNEVILLE DAM FOREBAY, WA",45.6456726,-121.9400813,WA,no NWIS WTEMP+FLOW,,,,
02323000,"SUWANNEE RIVER NEAR BELL, FLORIDA",29.79134359,-82.924293,FL,no NWIS WTEMP+FLOW,,,,
05369900,"EAU GALLE RIVER NEAR WOODVILLE, WI",44.9049651,-92.2643532,WI,no NWIS WTEMP+FLOW,,,,
02313200,"WITHLACOOCHEE RIVER AT US 41 AT DUNNELLON, FL",29.045833,-82.464722,FL,no NWIS WTEMP+FLOW,,,,
14322810,"ELK CREEK AT ELKTON, OR",43.635222,-123.564639,OR,no NWIS WTEMP+FLOW,,,,
11046372,SAN MATEO C LAGOON A MOUTH NR SAN CLEMENTE CA,33.38666667,-117.5938889,CA,no NWIS WTEMP+FLOW,,,,
13211205,"BOISE RIVER AT CALDWELL, ID",43.67735278,-116.7011306,ID,low full-period coverage,0.316,0.342,0.882,1.0
05123760,"DEEP RIVER BELOW CUT BANK CREEK NR UPHAM, ND",48.60389879,-100.795142,ND,no NWIS WTEMP+FLOW,,,,
14152500,"COAST FORK WILLAMETTE AT LONDON, OR",43.64151015,-123.0859089,OR,low full-period coverage,0.088,0.284,0.661,0.627
13094000,SNAKE RIVER NR BUHL ID,42.6658333,-114.7122222,ID,low full-period coverage,0.168,1.0,0.0,1.0
13269000,SNAKE RIVER AT WEISER ID,44.24555556,-116.9808333,ID,low blind-test-period coverage,0.65,1.0,0.0,1.0
040325155,"MINERAL RIVER DS OF NATIVE CK NR SILVER CITY, MI",46.83227778,-89.546,MI,no NWIS WTEMP+FLOW,,,,
01622292,"EIDSON CREEK AT GREY GABLES FARM NEAR SWOOPE, VA",38.1418611,-79.1606944,VA,no NWIS WTEMP+FLOW,,,,
12039507,"QUINAULT RIVER (8A) NEAR NEILTON, WA",47.42260278,-124.0039667,WA,no NWIS WTEMP+FLOW,,,,
11370500,SACRAMENTO R A KESWICK CA,40.6009835,-122.4444553,CA,no NWIS WTEMP+FLOW,,,,
01160000,"S BR ASHUELOT RIVER AT WEBB, NR MARLBOROUGH, NH",42.8720265,-72.2136952,NH,no NWIS WTEMP+FLOW,,,,
411402080492400,Mahoning River near U.S. Route 422 at Warren OH,41.23388889,-80.8233333,OH,no NWIS WTEMP+FLOW,,,,
09251000,"YAMPA RIVER NEAR MAYBELL, CO",40.50273085,-108.0334482,CO,no NWIS WTEMP+FLOW,,,,
13337000,LOCHSA RIVER NR LOWELL ID,46.1508333,-115.5872222,ID,no NWIS WTEMP+FLOW,,,,
07331000,"Washita River near Dickson, OK",34.23342725,-96.9758447,OK,low full-period coverage,0.233,1.0,0.0,1.0
10336779,"COLD CK AT MOUTH, CA",38.91212985,-119.969348,CA,no NWIS WTEMP+FLOW,,,,
11235000,SAN JOAQUIN R AB BIG CREEK CA,37.23744579,-119.331516,CA,no NWIS WTEMP+FLOW,,,,
14183000,"NORTH SANTIAM RIVER AT MEHAMA, OR",44.78925,-122.6188056,OR,low full-period coverage,0.261,1.0,0.0,1.0
02388975,"ETOWAH RIVER AT GA 136, NEAR LANDDRUM, GA",34.4090833,-84.0198056,GA,low full-period coverage,0.163,0.879,1.0,1.0
03069000,"SHAVERS FORK AT PARSONS, WV",39.0962172,-79.6767291,WV,no NWIS WTEMP+FLOW,,,,
06287000,Bighorn R bl Yellowtail Afterbay Dam nr St. Xavier,45.31690278,-107.9188889,MT,low full-period coverage,0.458,1.0,0.316,1.0
02322800,SANTA FE RIVER NR HILDRETH FLA,29.91162076,-82.8604033,FL,low full-period coverage,0.353,0.884,0.995,1.0
02203873,"COBBS CREEK AT RAINBOW DR, NEAR DECATUR, GA",33.70941667,-84.2391667,GA,low full-period coverage,0.472,0.533,0.996,1.0
08123720,"Beals Ck nr Coahoma, TX",32.2490097,-101.3620666,TX,no NWIS WTEMP+FLOW,,,,
02176603,"BEAUFORT RIVER AT BEAUFORT, SC",32.42739226,-80.6692526,SC,no NWIS WTEMP+FLOW,,,,
452559122472401,"SUMMER CREEK AT FOWLER MIDDLE SCHOOL, TIGARD, OR",45.43284038,-122.7911617,OR,no NWIS WTEMP+FLOW,,,,
11474700,CHAMISE C NR ISLAND MOUNTAIN CA,40.03709319,-123.5539129,CA,no NWIS WTEMP+FLOW,,,,
09365000,"SAN JUAN RIVER AT FARMINGTON, NM",36.72301667,-108.2255889,NM,low full-period coverage,0.429,0.976,0.906,0.817
01466000,Middle Br Mount Misery Bk in Byrne State Forest NJ,39.91666667,-74.5080556,NJ,no NWIS WTEMP+FLOW,,,,
10336689,SNOW C A TAHOE VISTA CA,39.23824014,-120.0396357,CA,no NWIS WTEMP+FLOW,,,,
04086265,"MILWAUKEE RIVER @ CNTY TRNK HGHWAY M NR NEWBURG,WI",43.4250004,-88.0809261,WI,no NWIS WTEMP+FLOW,,,,
12209000,"SF NOOKSACK RIVER NEAR WICKERSHAM, WA",48.6642413,-122.1334622,WA,low full-period coverage,0.166,0.183,0.0,0.0
03410210,"SOUTH FK CUMBERLAND RIVER AT LEATHERWOOD FORD, TN",36.47739057,-84.6693508,TN,no NWIS WTEMP+FLOW,,,,
03182000,"KNAPP CREEK AT MARLINTON, WV",38.2112316,-80.0747867,WV,no NWIS WTEMP+FLOW,,,,
01170100,"GREEN RIVER NEAR COLRAIN, MA",42.70341695,-72.67064738,MA,low full-period coverage,0.346,1.0,0.995,1.0
12318500,KOOTENAI RIVER NR COPELAND ID,48.905,-116.4019444,ID,no NWIS WTEMP+FLOW,,,,
02479000,"PASCAGOULA RIVER AT MERRILL, MS",30.97805556,-88.7269444,MS,no NWIS WTEMP+FLOW,,,,
06470830,"JAMES RIVER AT OAKES, ND",46.13885667,-98.1156571,ND,no NWIS WTEMP+FLOW,,,,
11251000,SAN JOAQUIN R BL FRIANT CA,36.98439397,-119.7243124,CA,low full-period coverage,0.279,1.0,0.978,1.0
03285280,SPEARS CREEK AT RAILROAD CULVERT,37.67063275,-84.7807819,KY,no NWIS WTEMP+FLOW,,,,
10336775,"TROUT CK AT PIONEER TRAIL NR SOUTH LAKE TAHOE, CA",38.90339444,-119.9688917,CA,no NWIS WTEMP+FLOW,,,,
04121680,"MUSKEGON RIVER NEAR OXBOW, MI",43.485857,-85.63060189,MI,no NWIS WTEMP+FLOW,,,,
06479097,"Missouri River near Ponca, Nebr.",42.57499688,-96.6836468,NE,low full-period coverage,0.119,0.07,0.0,0.0
311323098470500,"San Saba Rv at CR 208 nr San Saba, TX",31.223075,-98.7846361,TX,no NWIS WTEMP+FLOW,,,,
08057410,"Trinity Rv bl Dallas, TX",32.70763139,-96.7358319,TX,low full-period coverage,0.277,1.0,0.457,0.999
460939123201600,"BIRNIE SLOUGH, WHITE'S ISLAND, COLUMBIA RIVER, WA",46.1608333,-123.3378333,WA,no NWIS WTEMP+FLOW,,,,
0208062765,"ROANOKE RIVER AT HALIFAX, NC",36.3311111,-77.58027778,NC,no NWIS WTEMP+FLOW,,,,
01636845,"LITTLE CATOCTIN CREEK NEAR ROSEMONT, MD",39.34125,-77.6340833,MD,low full-period coverage,0.216,0.251,0.64,0.755
03598165,"HURRICANE CREEK NEAR ELBETHEL, TN",35.55757044,-86.498327,TN,low full-period coverage,0.035,0.039,0.0,0.0
251003080435500,"MCCORMICK CREEK AT MOUTH NEAR KEY LARGO, FL",25.16819444,-80.73358889,FL,low full-period coverage,0.379,0.99,0.0,0.995
01467194,"Cooper River at East State Street at Camden, NJ",39.95138889,-75.1105556,NJ,no NWIS WTEMP+FLOW,,,,
01438500,Delaware River at Montague NJ,41.30916667,-74.79527778,PA,low full-period coverage,0.083,1.0,0.624,1.0
11463682,RUSSIAN R A JIMTOWN CA,38.65820245,-122.8294009,CA,low full-period coverage,0.264,0.646,0.897,1.0
04126802,"CRYSTAL RIVER AT COUNTY HWY 675 NR GLEN ARBOR, MI",44.9033291,-85.9623135,MI,low full-period coverage,0.05,0.05,0.0,0.0
05372950,"SILVER CREEK AT DNR GAGE IN ROCHESTER, MN",44.02885299,-92.429064,MN,no NWIS WTEMP+FLOW,,,,
01475530,"Cobbs Cr at U.S. Hghwy No. 1 at Philadelphia, PA",39.9747355,-75.2798924,PA,low full-period coverage,0.117,1.0,0.787,1.0
355410106371510,"SULPHUR CR AT NFS-BACA BNDRY NR JEMEZ SPRINGS, NM",35.90279958,-106.6214241,NM,no NWIS WTEMP+FLOW,,,,
294736091164200,American Pass at Little Bayou Sorrel,29.79333333,-91.2783333,LA,no NWIS WTEMP+FLOW,,,,
03238745,"TWELVEMILE CREEK AT HIGHWAY 1997 NR ALEXANDRIA, KY",38.9514529,-84.3382712,KY,low full-period coverage,0.508,1.0,0.0,1.0
04087142,"MENOMONEE RIVER AT 16TH STREET AT MILWAUKEE, WI",43.03389487,-87.934194,WI,low full-period coverage,0.457,0.816,0.0,1.0
03057000,"TYGART VALLEY RIVER AT COLFAX, WV",39.4350866,-80.1325789,WV,low full-period coverage,0.757,0.683,0.891,1.0
03198000,"KANAWHA RIVER AT CHARLESTON, WV",38.37148448,-81.7020701,WV,no NWIS WTEMP+FLOW,,,,
07065040,"Big Creek at Mauser Mill, MO",37.31310197,-91.3168011,MO,no NWIS WTEMP+FLOW,,,,
09205000,"NEW FORK RIVER NEAR BIG PINEY, WY",42.5671427,-109.930196,WY,low full-period coverage,0.362,1.0,0.885,1.0
11418500,DEER C NR SMARTSVILLE CA,39.22431786,-121.2685349,CA,no NWIS WTEMP+FLOW,,,,
10243232,"SNAKE CK AT GREAT BSN NAT PK BDY NR BAKER, NV",38.9188372,-114.1327685,NV,no NWIS WTEMP+FLOW,,,,
11421000,YUBA R NR MARYSVILLE CA,39.1757251,-121.5249647,CA,no NWIS WTEMP+FLOW,,,,
05570000,"SPOON RIVER AT SEVILLE, IL",40.49008056,-90.3400944,IL,no NWIS WTEMP+FLOW,,,,
021720710,"COOPER R AT CUSTOMS HOUSE AUX AT CHARLESTON, SC",32.78075,-79.9236667,SC,no NWIS WTEMP+FLOW,,,,
11371000,CLEAR C A FRENCH GULCH CA,40.6948699,-122.6366845,CA,no NWIS WTEMP+FLOW,,,,
05288705,"SHINGLE CREEK AT QUEEN AVE IN MINNEAPOLIS, MN",45.049798,-93.310445,MN,low full-period coverage,0.342,1.0,0.996,1.0
