model,scope,feature_set,site_id,horizon,split,n_seeds,n_obs,BIAS,BIAS_std,KGE,KGE_std,MAE,MAE_std,NSE,NSE_std,PBIAS,PBIAS_std,R2,R2_std,RMSE,RMSE_std,SKILL_RMSE,SKILL_RMSE_std,CRPS,CRPS_std,EVT_AUPRC,EVT_AUPRC_std,EVT_AUROC,EVT_AUROC_std,EVT_BASE_RATE,EVT_BASE_RATE_std,EVT_BRIER,EVT_BRIER_std,EVT_BRIER_SKILL,EVT_BRIER_SKILL_std,MPIW,MPIW_std,PICP,PICP_std,PINBALL,PINBALL_std,WINKLER,WINKLER_std
TR-noPrior,ablation,V3,s2,1,calib,1,365,0.03301981442595182,0.0,0.9913541843051247,0.0,0.31630321790094246,0.0,0.9927462991971843,0.0,0.26591281148519014,0.0,0.9927462991971843,0.0,0.3942608229872704,0.0,-0.3884649263494948,0.0,0.16178126474493718,0.0,0.9204501336261187,0.0,0.9902402402402403,0.0,0.08767123287671233,0.0,0.023509230622931487,0.0,0.7060794623028445,0.0,1.3773679955364906,0.0,0.9068493150684932,0.0,0.08089063237246859,0.0,1.69040576333869,0.0
TR-noPrior,ablation,V3,s2,1,test,1,724,0.06922863991879627,0.0,0.9734520004737343,0.0,0.3468867639151726,0.0,0.9893309827206128,0.0,0.5572464883747422,0.0,0.9893309827206128,0.0,0.4630869652468197,0.0,-0.4985359155318845,0.0,0.1808975545082303,0.0,0.8480716669744761,0.0,0.9865974092599719,0.0,0.06353591160220995,0.0,0.02283126445144595,0.0,0.6162754625208415,0.0,1.3662298305258567,0.0,0.8853591160220995,0.0,0.09044877725411515,0.0,1.9580589960951824,0.0
TR-noPrior,ablation,V3,s2,1,val,1,731,0.12388947235086548,0.0,0.972875389630805,0.0,0.2728337139176605,0.0,0.9932958399846091,0.0,0.9899457190493102,0.0,0.9932958399846091,0.0,0.3591196874709997,0.0,-0.3367355987751044,0.0,0.14184669985164536,0.0,0.9064141903672427,0.0,0.9936413313462493,0.0,0.08207934336525308,0.0,0.01772157638690065,0.0,0.7647859095987349,0.0,1.3563865382433264,0.0,0.948016415868673,0.0,0.07092334992582268,0.0,1.527063856372755,0.0
TR-noPrior,ablation,V3,s2,3,calib,1,365,-0.05079444336564574,0.0,0.983622665222163,0.0,0.4055414369661514,0.0,0.9887033521408592,0.0,-0.4094426322475992,0.0,0.9887033521408592,0.0,0.4938746837192561,0.0,0.02958967761025111,0.0,0.2071250639005339,0.0,0.8188503213461553,0.0,0.9725037537537538,0.0,0.08767123287671233,0.0,0.03556153814555199,0.0,0.5553973424003443,0.0,1.7906868229173634,0.0,0.9068493150684932,0.0,0.10356253195026695,0.0,2.158337547354502,0.0
TR-noPrior,ablation,V3,s2,3,test,1,724,0.009116116808264295,0.0,0.9884745560385225,0.0,0.4178382303174688,0.0,0.9846319411166955,0.0,0.07336017897459478,0.0,0.9846319411166955,0.0,0.5551383876711162,0.0,0.05211436387609447,0.0,0.22211291571567957,0.0,0.7269413390858342,0.0,0.9685455944594075,0.0,0.06353591160220995,0.0,0.031317388050864675,0.0,0.473649378008396,0.0,1.7775360895783863,0.0,0.9046961325966851,0.0,0.11105645785783978,0.0,2.485005168295696,0.0
TR-noPrior,ablation,V3,s2,3,val,1,731,0.08232767376462673,0.0,0.9795854032047444,0.0,0.35150567418736406,0.0,0.9888783294551664,0.0,0.6575563462042967,0.0,0.9888783294551664,0.0,0.46163155272733947,0.0,0.1535439298689456,0.0,0.18498040130570012,0.0,0.8104846978888297,0.0,0.9802533532041728,0.0,0.08207934336525308,0.0,0.02991762481055822,0.0,0.6029107821365496,0.0,1.7546093395405364,0.0,0.9411764705882353,0.0,0.09249020065285006,0.0,2.0343552972973615,0.0
TR-noPrior,ablation,V3,s2,7,calib,1,365,-0.12451492858259645,0.0,0.9555144186849651,0.0,0.5173418711309563,0.0,0.9808809309142708,0.0,-1.005507841900765,0.0,0.9808809309142708,0.0,0.6473209521991252,0.0,0.2617180313630677,0.0,0.26526652133628115,0.0,0.5008516684140933,0.0,0.9184496996996996,0.0,0.08767123287671233,0.0,0.057884182940087195,0.0,0.2763119114023366,0.0,2.347638290222377,0.0,0.9068493150684932,0.0,0.13263326066814057,0.0,2.7845769287788706,0.0
TR-noPrior,ablation,V3,s2,7,test,1,724,-0.08321355785454176,0.0,0.978853452865521,0.0,0.5576290142470302,0.0,0.972561236890423,0.0,-0.6692804248403565,0.0,0.972561236890423,0.0,0.7398468055616111,0.0,0.25377687927386094,0.0,0.29833888894506144,0.0,0.4722763459252226,0.0,0.9383416698730281,0.0,0.06353591160220995,0.0,0.04269921105106757,0.0,0.28235534014594643,0.0,2.3066363667256264,0.0,0.8715469613259669,0.0,0.14916944447253072,0.0,3.3738765258815393,0.0
TR-noPrior,ablation,V3,s2,7,val,1,731,-0.04519274590279596,0.0,0.9848451911061261,0.0,0.47426454802381357,0.0,0.9799362532269783,0.0,-0.3606775250055955,0.0,0.9799362532269783,0.0,0.617758426403966,0.0,0.3236809777615788,0.0,0.2416935151426748,0.0,0.6005756433166238,0.0,0.9593144560357676,0.0,0.08207934336525308,0.0,0.045081176923799204,0.0,0.4016487138137472,0.0,2.293521153127772,0.0,0.9562243502051984,0.0,0.1208467575713374,0.0,2.508159974042107,0.0
TR-noRouter,ablation,V3,b1,1,calib,1,365,-0.10894359203234111,0.0,0.9884606265255446,0.0,0.23854846399124355,0.0,0.9966304102084804,0.0,-1.1011107124656905,0.0,0.9966304102084804,0.0,0.3037299138636721,0.0,0.10493558442646811,0.0,0.12388557797697582,0.0,0.9240398175569695,0.0,0.9858064516129031,0.0,0.1506849315068493,0.0,0.03924450351782894,0.0,0.6933519659166036,0.0,1.069041437645481,0.0,0.9068493150684932,0.0,0.06194278898848791,0.0,1.331082699396839,0.0
TR-noRouter,ablation,V3,b1,1,test,1,724,-0.25539089401782544,0.0,0.9730966639384692,0.0,0.35169973854201936,0.0,0.9934038505684148,0.0,-2.595348482902881,0.0,0.9934038505684148,0.0,0.42165619286474415,0.0,-0.22307285296277257,0.0,0.1765335356470191,0.0,0.8228966148431154,0.0,0.9786001499352552,0.0,0.0925414364640884,0.0,0.04452065373825915,0.0,0.4698503329555911,0.0,1.1124006375588107,0.0,0.7886740331491713,0.0,0.08826676782350955,0.0,1.779008683990378,0.0
TR-noRouter,ablation,V3,b1,1,val,1,731,-0.07668701226016565,0.0,0.9899837364921529,0.0,0.24745038612433562,0.0,0.9961667971081227,0.0,-0.7740707813101615,0.0,0.9961667971081227,0.0,0.3196292394523687,0.0,0.12359458994866368,0.0,0.12948519451891077,0.0,0.9612536548883499,0.0,0.9951131028595817,0.0,0.09712722298221614,0.0,0.023883301181845253,0.0,0.7276503477873137,0.0,1.0751016655307462,0.0,0.9015047879616963,0.0,0.06474259725945539,0.0,1.4100519743239668,0.0
TR-noRouter,ablation,V3,b1,3,calib,1,365,-0.19358969028681924,0.0,0.9786347744961547,0.0,0.44252436095721104,0.0,0.9884364353778103,0.0,-1.9574015090859227,0.0,0.9884364353778103,0.0,0.5632589417942719,0.0,0.19358398233423635,0.0,0.22880218349090997,0.0,0.8438617315969819,0.0,0.9761876832844575,0.0,0.1506849315068493,0.0,0.046508339851358216,0.0,0.6365939251232386,0.0,1.9413403138722458,0.0,0.9068493150684932,0.0,0.11440109174545499,0.0,2.438821895155188,0.0
TR-noRouter,ablation,V3,b1,3,test,1,724,-0.5273051999550498,0.0,0.9459409636747595,0.0,0.679268467821469,0.0,0.9752884816540972,0.0,-5.3563566639239015,0.0,0.9752884816540972,0.0,0.8152351589288694,0.0,-0.15806255039399342,0.0,0.3482661706390302,0.0,0.6643859048232374,0.0,0.9597673731797632,0.0,0.0925414364640884,0.0,0.057195038203277024,0.0,0.3189244111659979,0.0,2.030639033538202,0.0,0.7292817679558011,0.0,0.1741330853195151,0.0,3.6553004409562146,0.0
TR-noRouter,ablation,V3,b1,3,val,1,731,-0.11619875059245223,0.0,0.9858872664324998,0.0,0.4238767609224437,0.0,0.9888700952325651,0.0,-1.1728010205583488,0.0,0.9888700952325651,0.0,0.5445179830350843,0.0,0.24286501442977204,0.0,0.21874887546718913,0.0,0.9098079395366951,0.0,0.9868331199317114,0.0,0.09712722298221614,0.0,0.03374239082271434,0.0,0.6152236939348945,0.0,1.9222560722263664,0.0,0.9165526675786594,0.0,0.10937443773359457,0.0,2.3236986547912357,0.0
TR-noRouter,ablation,V3,b1,7,calib,1,365,-0.2648613678265924,0.0,0.9646138963087332,0.0,0.6391193118813919,0.0,0.9766465447614276,0.0,-2.6791486372524127,0.0,0.9766465447614276,0.0,0.8013814697822529,0.0,0.2882668233389686,0.0,0.322321173910681,0.0,0.6607819179647907,0.0,0.9448680351906158,0.0,0.1506849315068493,0.0,0.07252405982764647,0.0,0.4333127348702227,0.0,2.6805523681314023,0.0,0.9068493150684932,0.0,0.1611605869553405,0.0,3.2784420985065093,0.0
TR-noRouter,ablation,V3,b1,7,test,1,724,-0.5191493874096739,0.0,0.9451938110408993,0.0,0.816357299767805,0.0,0.9609040210749985,0.0,-5.2695915511662745,0.0,0.9609040210749985,0.0,1.023381849525785,0.0,0.14427122851086616,0.0,0.4180194405643321,0.0,0.5531596598604159,0.0,0.9340284876984939,0.0,0.0925414364640884,0.0,0.06361229150857876,0.0,0.24250808711229865,0.0,2.6312152670068634,0.0,0.8011049723756906,0.0,0.20900972028216605,0.0,4.37701021925191,0.0
TR-noRouter,ablation,V3,b1,7,val,1,731,-0.17183663222108103,0.0,0.9791125932564589,0.0,0.6433993697003366,0.0,0.97567623042347,0.0,-1.7341180931950386,0.0,0.97567623042347,0.0,0.8046587719454837,0.0,0.32902062562059986,0.0,0.3238690396068415,0.0,0.7900776492799813,0.0,0.970742637644046,0.0,0.09712722298221614,0.0,0.04408671302725664,0.0,0.4972637631308313,0.0,2.6966107651570916,0.0,0.8919288645690835,0.0,0.16193451980342075,0.0,3.2820774912018784,0.0
TR-noRouter,ablation,V3,p3,1,calib,1,365,-0.09104777035647876,0.0,0.9943144442618351,0.0,0.16212741642782133,0.0,0.9964208143583801,0.0,-0.5417389836525147,0.0,0.9964208143583801,0.0,0.20908164858428152,0.0,-0.40787620408422964,0.0,0.08564829020739691,0.0,0.9140174210509882,0.0,0.9934253780407627,0.0,0.07397260273972603,0.0,0.02320559619657915,0.0,0.6612354204203239,0.0,0.7960334934600412,0.0,0.9068493150684932,0.0,0.042824145103698454,0.0,0.9481745419436938,0.0
TR-noRouter,ablation,V3,p3,1,test,1,724,-0.08358985679584313,0.0,0.9942660955891066,0.0,0.1786219559980361,0.0,0.9953627115567677,0.0,-0.486315583218092,0.0,0.9953627115567677,0.0,0.23126572547791938,0.0,-0.45265516924515103,0.0,0.09382420117464295,0.0,0.3990715667423792,0.0,0.9346110878368943,0.0,0.058011049723756904,0.0,0.04868103789574576,0.0,0.10915264210398434,0.0,0.8109825052609101,0.0,0.8950276243093923,0.0,0.046912100587321474,0.0,1.0285064752589272,0.0
TR-noRouter,ablation,V3,p3,1,val,1,731,-0.08256232526494768,0.0,0.9944993149524805,0.0,0.19118559507273453,0.0,0.9940436836740681,0.0,-0.47257156596618344,0.0,0.9940436836740681,0.0,0.24710696228169501,0.0,-0.450002072432675,0.0,0.10156293561129175,0.0,0.9022810661521303,0.0,0.9861632442776183,0.0,0.11491108071135431,0.0,0.03270518958472322,0.0,0.6784356772740404,0.0,0.8258096261813768,0.0,0.8604651162790697,0.0,0.05078146780564587,0.0,1.1350321176114062,0.0
TR-noRouter,ablation,V3,p3,3,calib,1,365,-0.1306196108256301,0.0,0.9833744096633594,0.0,0.3046191934036882,0.0,0.9872545795313669,0.0,-0.7774723263645218,0.0,0.9872545795313669,0.0,0.39530826842656835,0.0,-0.26631110010108805,0.0,0.15597474433515715,0.0,0.6115870355584845,0.0,0.9639491562568486,0.0,0.07397260273972603,0.0,0.03938029775398876,0.0,0.42511065437228124,0.0,1.3926932713756823,0.0,0.9068493150684932,0.0,0.07798737216757858,0.0,1.6330503960178322,0.0
TR-noRouter,ablation,V3,p3,3,test,1,724,-0.1290633638919388,0.0,0.9770942629331184,0.0,0.34104630169947503,0.0,0.9826672430564686,0.0,-0.7505130408626461,0.0,0.9826672430564686,0.0,0.4460334749165654,0.0,-0.3803986542435447,0.0,0.1772468061517396,0.0,0.2269797913628907,0.0,0.8921589163524648,0.0,0.058011049723756904,0.0,0.060464870598320834,0.0,-0.10648771156840642,0.0,1.411277582632244,0.0,0.8812154696132597,0.0,0.0886234030758698,0.0,1.906941167557437,0.0
TR-noRouter,ablation,V3,p3,3,val,1,731,-0.11533889039922837,0.0,0.9771026550395674,0.0,0.3616855271700795,0.0,0.9792492373226205,0.0,-0.6602819986964682,0.0,0.9792492373226205,0.0,0.46165710789493747,0.0,-0.38422349480308027,0.0,0.18453030557975994,0.0,0.7122333206813806,0.0,0.9595569294178259,0.0,0.11491108071135431,0.0,0.05221050680067126,0.0,0.48665528401709013,0.0,1.429833217782622,0.0,0.8686730506155951,0.0,0.09226515278987997,0.0,1.9190538956920034,0.0
TR-noRouter,ablation,V3,p3,7,calib,1,365,-0.13270246427353113,0.0,0.9673378355882852,0.0,0.4364473682560333,0.0,0.9765788920164403,0.0,-0.7904112192004651,0.0,0.9765788920164403,0.0,0.5379304277560872,0.0,0.0860695945299994,0.0,0.21909617550296875,0.0,0.5504433874132535,0.0,0.9465264080648697,0.0,0.07397260273972603,0.0,0.04659547445058842,0.0,0.31978061762119003,0.0,1.9339357532867014,0.0,0.9068493150684932,0.0,0.10954808775148438,0.0,2.2084115825287283,0.0
TR-noRouter,ablation,V3,p3,7,test,1,724,-0.18966818646172792,0.0,0.9484267897201162,0.0,0.5334113263293524,0.0,0.9610877296372847,0.0,-1.1018460467081224,0.0,0.9610877296372847,0.0,0.6648430054769041,0.0,-0.1762016557386914,0.0,0.2687528631305168,0.0,0.1762037799434974,0.0,0.8632174277335567,0.0,0.058011049723756904,0.0,0.06296848540719055,0.0,-0.15230305844838377,0.0,1.9930976846600106,0.0,0.8729281767955801,0.0,0.1343764315652584,0.0,2.728472630621978,0.0
TR-noRouter,ablation,V3,p3,7,val,1,731,-0.16753408977336334,0.0,0.9423378136753964,0.0,0.558922384082048,0.0,0.9518514032729303,0.0,-0.9592572963304383,0.0,0.9518514032729303,0.0,0.7040738546458252,0.0,-0.18193044617246912,0.0,0.28126130571552355,0.0,0.48529031254144783,0.0,0.9303378229189666,0.0,0.11491108071135431,0.0,0.06764770219439936,0.0,0.3348735226329208,0.0,2.040642723991509,0.0,0.8604651162790697,0.0,0.14063065285776177,0.0,2.848615330645226,0.0
TR-noRouter,ablation,V3,s2,1,calib,1,365,-0.06723377410679647,0.0,0.9943578384960725,0.0,0.19447822178879828,0.0,0.996741682209872,0.0,-0.5414422282593757,0.0,0.996741682209872,0.0,0.2642411951154473,0.0,0.06942407126685801,0.0,0.10716344182349775,0.0,0.9180306521161301,0.0,0.9858295795795796,0.0,0.08767123287671233,0.0,0.02925177535884064,0.0,0.6342841805430912,0.0,0.9026605508098864,0.0,0.9068493150684932,0.0,0.05358172091174888,0.0,1.2701210368169495,0.0
TR-noRouter,ablation,V3,s2,1,test,1,724,-0.03798243880930526,0.0,0.9940255822712837,0.0,0.2043003535402414,0.0,0.9960974013485402,0.0,-0.30573445717293685,0.0,0.9960974013485402,0.0,0.2800769011771117,0.0,0.09367931506973337,0.0,0.11240581712011476,0.0,0.7780190129672071,0.0,0.9821405668846992,0.0,0.06353591160220995,0.0,0.03365862518734812,0.0,0.4343002592052436,0.0,0.9140483901645597,0.0,0.8964088397790055,0.0,0.05620290856005738,0.0,1.3291709782010281,0.0
TR-noRouter,ablation,V3,s2,1,val,1,731,-0.02984396964515446,0.0,0.989975000077268,0.0,0.1695943550600399,0.0,0.9972577079438222,0.0,-0.23846989925009415,0.0,0.9972577079438222,0.0,0.22968037125768626,0.0,0.14507074016980848,0.0,0.09269897373528228,0.0,0.9022460695410358,0.0,0.9925981122702434,0.0,0.08207934336525308,0.0,0.019957692791560816,0.0,0.7351064908681152,0.0,0.9149328504476273,0.0,0.9370725034199726,0.0,0.04634948686764114,0.0,1.085025661458069,0.0
TR-noRouter,ablation,V3,s2,3,calib,1,365,-0.07921677288943774,0.0,0.9857557991169601,0.0,0.3255968498857054,0.0,0.9921514315516029,0.0,-0.6385486651862498,0.0,0.9921514315516029,0.0,0.4116586013083093,0.0,0.19113538478681502,0.0,0.17116481656897561,0.0,0.8152266578387175,0.0,0.9760698198198198,0.0,0.08767123287671233,0.0,0.037811306564223754,0.0,0.5272699589943948,0.0,1.4481586423638748,0.0,0.9068493150684932,0.0,0.08558240828448781,0.0,1.8789759982122134,0.0
TR-noRouter,ablation,V3,s2,3,test,1,724,-0.025409017478563507,0.0,0.99437198786766,0.0,0.34173997067614814,0.0,0.9894808014386742,0.0,-0.2044741318042559,0.0,0.9894808014386742,0.0,0.4592858634201689,0.0,0.21578027663138089,0.0,0.18349946970000017,0.0,0.6741867866295914,0.0,0.9650185968962423,0.0,0.06353591160220995,0.0,0.039380901194029365,0.0,0.338126097731993,0.0,1.4510592696416444,0.0,0.8867403314917127,0.0,0.09174973485000008,0.0,2.087584384238522,0.0
TR-noRouter,ablation,V3,s2,3,val,1,731,-0.004771066918744924,0.0,0.9842543511696663,0.0,0.3081399210500652,0.0,0.9911772364769504,0.0,-0.03810681374959566,0.0,0.9911772364769504,0.0,0.4111618314841597,0.0,0.24608613512271937,0.0,0.15923426533963006,0.0,0.8130127291449626,0.0,0.9824639841033284,0.0,0.08207934336525308,0.0,0.028931454403380123,0.0,0.6159999774903275,0.0,1.4295816255170246,0.0,0.9261285909712722,0.0,0.07961713266981503,0.0,1.695628749688249,0.0
TR-noRouter,ablation,V3,s2,7,calib,1,365,-0.04273434599784955,0.0,0.9700930413185769,0.0,0.4547561972108606,0.0,0.9836937240423871,0.0,-0.34509693342380643,0.0,0.9836937240423871,0.0,0.59781070397346,0.0,0.3181854196092977,0.0,0.24113859657827583,0.0,0.41653447562927337,0.0,0.922484984984985,0.0,0.08767123287671233,0.0,0.06263676458441501,0.0,0.2168934908357395,0.0,2.1705440710668693,0.0,0.9068493150684932,0.0,0.12056929828913791,0.0,2.6865959252396676,0.0
TR-noRouter,ablation,V3,s2,7,test,1,724,-0.007082642112647631,0.0,0.985049088675061,0.0,0.5055227273076938,0.0,0.9775944273765784,0.0,-0.056965161018965906,0.0,0.9775944273765784,0.0,0.6685556474266657,0.0,0.3256824550007935,0.0,0.26722551180293336,0.0,0.5140352356061182,0.0,0.9419648582788251,0.0,0.06353591160220995,0.0,0.045408260869135665,0.0,0.23682440204758182,0.0,2.2149819491317917,0.0,0.914364640883978,0.0,0.13361275590146668,0.0,2.961538081011061,0.0
TR-noRouter,ablation,V3,s2,7,val,1,731,0.01321109831740853,0.0,0.9792751951303927,0.0,0.455778208705208,0.0,0.9809083118649359,0.0,0.10543608600321187,0.0,0.9809083118649359,0.0,0.6026079055199726,0.0,0.3402676968295997,0.0,0.23514128588021102,0.0,0.673443843141952,0.0,0.9578489816194734,0.0,0.08207934336525308,0.0,0.04435972018514028,0.0,0.4112244302648501,0.0,2.2151108636086354,0.0,0.945280437756498,0.0,0.11757064294010551,0.0,2.49645648935425,0.0
TR-softmax,ablation,V3,b1,1,calib,1,365,-0.06661590092802701,0.0,0.9863200712157262,0.0,0.2343038310743358,0.0,0.9966033997668039,0.0,-0.673297811867893,0.0,0.9966033997668039,0.0,0.30494482498593606,0.0,0.10135535191071054,0.0,0.11959609241790425,0.0,0.8880328201502525,0.0,0.9858651026392962,0.0,0.1506849315068493,0.0,0.03423608565647431,0.0,0.7324866562141847,0.0,0.9983646435280369,0.0,0.9068493150684932,0.0,0.05979804620895213,0.0,1.2448444617937688,0.0
TR-softmax,ablation,V3,b1,1,test,1,724,-0.3497850700636595,0.0,0.9643501273749434,0.0,0.4176568438335018,0.0,0.9906801950591536,0.0,-3.5546065744553683,0.0,0.9906801950591536,0.0,0.5012064505553869,0.0,-0.4538195187868601,0.0,0.2163371311586426,0.0,0.8243860078609313,0.0,0.9775551466412231,0.0,0.0925414364640884,0.0,0.04996147776722641,0.0,0.4050612787704896,0.0,1.1236861450237463,0.0,0.7030386740331491,0.0,0.1081685655793213,0.0,2.313545496424258,0.0
TR-softmax,ablation,V3,b1,1,val,1,731,-0.016227310072380933,0.0,0.9948764163250376,0.0,0.22969777525368207,0.0,0.9964802310476191,0.0,-0.1637967918697349,0.0,0.9964802310476191,0.0,0.3062828473808894,0.0,0.1601896468844788,0.0,0.12124527206281739,0.0,0.9578172908983393,0.0,0.9943661971830986,0.0,0.09712722298221614,0.0,0.017754280608096504,0.0,0.7975417170312661,0.0,0.9778147581990212,0.0,0.896032831737346,0.0,0.060622636031408696,0.0,1.3403804093477008,0.0
TR-softmax,ablation,V3,b1,3,calib,1,365,-0.20735554597149156,0.0,0.9661677625786964,0.0,0.4555074002644787,0.0,0.9875614550638518,0.0,-2.09658922435689,0.0,0.9875614550638518,0.0,0.584180449801681,0.0,0.16363072652412358,0.0,0.2301102622785525,0.0,0.8157286794898945,0.0,0.9742521994134897,0.0,0.1506849315068493,0.0,0.05829633357779343,0.0,0.5444851002439389,0.0,1.9125206202676852,0.0,0.9068493150684932,0.0,0.11505513113927625,0.0,2.348233865711787,0.0
TR-softmax,ablation,V3,b1,3,test,1,724,-0.6425942777764073,0.0,0.9341377293616151,0.0,0.7743509750175213,0.0,0.9671011686808051,0.0,-6.5274610268596565,0.0,0.9671011686808051,0.0,0.9406399535602569,0.0,-0.33620329262261794,0.0,0.407808107244705,0.0,0.5807261180284722,0.0,0.9452054794520548,0.0,0.0925414364640884,0.0,0.05513498663931614,0.0,0.3434553997976775,0.0,2.102251946349829,0.0,0.7002762430939227,0.0,0.2039040536223525,0.0,4.490733467165935,0.0
TR-softmax,ablation,V3,b1,3,val,1,731,-0.09986545759088852,0.0,0.9864087904828764,0.0,0.41079185843956945,0.0,0.9894189856980471,0.0,-1.007948106016282,0.0,0.9894189856980471,0.0,0.5309213055994346,0.0,0.26177076317412584,0.0,0.2104446895308436,0.0,0.9250867527643046,0.0,0.9907597097737942,0.0,0.09712722298221614,0.0,0.02307945784661748,0.0,0.7368168550099077,0.0,1.8719141207706749,0.0,0.9220246238030095,0.0,0.1052223447654218,0.0,2.205422101529613,0.0
TR-softmax,ablation,V3,b1,7,calib,1,365,-0.2882429224171051,0.0,0.9625870113541886,0.0,0.660351104279087,0.0,0.9750352356297904,0.0,-2.9156597624197023,0.0,0.9750352356297904,0.0,0.8285666695499836,0.0,0.26412275547811703,0.0,0.3300343830890307,0.0,0.5577647667921878,0.0,0.9357184750733137,0.0,0.1506849315068493,0.0,0.08291729908486628,0.0,0.3521022187392966,0.0,2.8660108832463824,0.0,0.9068493150684932,0.0,0.16501719154451536,0.0,3.2975204498800514,0.0
TR-softmax,ablation,V3,b1,7,test,1,724,-0.7895151622058278,0.0,0.9159969521072566,0.0,1.0341558448188213,0.0,0.9403503949761043,0.0,-8.013921482285035,0.0,0.9403503949761043,0.0,1.2640825912802949,0.0,-0.056997291283142903,0.0,0.5279763808594006,0.0,0.3103660427407224,0.0,0.867148276880438,0.0,0.0925414364640884,0.0,0.07468771258999646,0.0,0.1106225394918604,0.0,3.166084544846366,0.0,0.7803867403314917,0.0,0.2639881904297003,0.0,5.4977329775938,0.0
TR-softmax,ablation,V3,b1,7,val,1,731,-0.16503891540454285,0.0,0.978870165413886,0.0,0.6403767759268326,0.0,0.9742233494582503,0.0,-1.665517797835381,0.0,0.9742233494582503,0.0,0.8283417509351454,0.0,0.30927214218891697,0.0,0.32676772418165667,0.0,0.700420430930861,0.0,0.9609475032010243,0.0,0.09712722298221614,0.0,0.04702736115090369,0.0,0.46373052215809896,0.0,2.847700016361581,0.0,0.920656634746922,0.0,0.16338386209082834,0.0,3.3992639661813726,0.0
TR-softmax,ablation,V3,p3,1,calib,1,365,0.005760704981137629,0.0,0.9920747806390197,0.0,0.13881285157922196,0.0,0.9973824524289225,0.0,0.034276495178131604,0.0,0.9973824524289225,0.0,0.1788014741896175,0.0,-0.2039810402837421,0.0,0.07065990352195149,0.0,0.9049114876658328,0.0,0.9958360727591498,0.0,0.07397260273972603,0.0,0.01307688605175286,0.0,0.8090983843721957,0.0,0.596406583916651,0.0,0.9068493150684932,0.0,0.035329951760975746,0.0,0.7316685898663247,0.0
